Pinterest Board,Pinboard URL,Image URL,Description,Pin Note,Original Link,Pinterest URL,Name,Week,Date Pinned
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/41/7f/2d/417f2da6f643cfcec55e42d0bd6a0cb9.jpg,“Japan is safe country... #MakeoverMonday #data16”,Week 25 - ????,https://twitter.com/tabcmd/status/745134504428208129,https://www.pinterest.com/pin/468937379932402442/,????,25,21-06-16 06:38
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/6c/ab/32/6cab32c7ad53d63c1d1f29e014fd5ccf.jpg,“Only 6 category constitute 80% So prepare these ! #MakeOverMonday #data16”,Week 25 - Yoshiyuki,https://twitter.com/yoshiyuki_h/status/745134976039981056,https://www.pinterest.com/pin/468937379932402437/,Yoshiyuki,25,21-06-16 06:38
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/21/48/15/2148150323949dde4fff555bda38106b.jpg,“blood graph #makeovermonday #data16”,Week 25 - Akiya Mizukoshi,https://twitter.com/akiyah/status/745139277969821696,https://www.pinterest.com/pin/468937379932402431/,Akiya Mizukoshi,25,21-06-16 06:37
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/2b/85/80/2b8580a6ded6dcfd2c56c5b2b80dc05d.jpg,“#MakeoverMonday #data16”,Week 25 - ????SE,https://twitter.com/itpro_se/status/745141804819845120,https://www.pinterest.com/pin/468937379932402427/,????SE,25,21-06-16 06:36
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/ca/41/26/ca4126d7890db95204da91c8a1ccccbc.jpg,“Classical bar charts for my #MakeoverMonday - Thefts in Japan https://t.co/E0D5rgHJOP via @tableaupublic”,Week 25 - Ludovic Tavernier,https://twitter.com/ltavernier7/status/745233874972778496,https://www.pinterest.com/pin/468937379932404887/,Ludovic Tavernier,25,21-06-16 13:00
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/00/9e/06/009e06db5c02ee7c62cc395156e4ed6e.jpg,“Catch up continues - Week #2 of #MakeoverMonday https://t.co/JH3rR84lkX”,Week 2 - Charlie H,https://twitter.com/charliehtableau/status/745182747937771520,https://www.pinterest.com/pin/468937379932403647/,Charlie H,2,21-06-16 09:43
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/cf/03/6e/cf036e9b3a1a0a7bf41548393ae53bd8.jpg,“Climate changes year by year... #MakeoverMonday #data16”,Week 20 - ????,https://twitter.com/tabcmd/status/745164900016656384,https://www.pinterest.com/pin/468937379932403316/,????,20,21-06-16 08:29
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/86/ee/be/86eebe2bba00d070ee885450e47c2b29.jpg,“Thank you andy #MakeoverMonday #data16”,Week 20 - Hiroaki O,https://twitter.com/jimmy_lab/status/745167623860588544,https://www.pinterest.com/pin/468937379932403311/,Hiroaki O,20,21-06-16 08:29
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/d4/87/ce/d487ce0a015a2c826f953aca84a72051.jpg,,Week 17 - Studio Terp,https://www.behance.net/gallery/36021699/MakeOverMonday-datavisualization,https://www.pinterest.com/pin/468937379932403258/,Studio Terp,17,21-06-16 08:24
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/d6/06/2a/d6062a8a967da57f140d6b7e287da8b1.jpg,,Week 18 - Studio Terp,https://www.behance.net/gallery/36021699/MakeOverMonday-datavisualization,https://www.pinterest.com/pin/468937379932403253/,Studio Terp,18,21-06-16 08:24
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/0b/f6/f9/0bf6f9084d0da1d41c8294e8814bc9df.jpg,,Week 19 - Studio Terp,https://www.behance.net/gallery/36021699/MakeOverMonday-datavisualization,https://www.pinterest.com/pin/468937379932403248/,Studio Terp,19,21-06-16 08:24
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/a4/6a/39/a46a396ee4928caa24c2e6d56384b2e5.jpg,“#MakeoverMonday”,Week 25 - Hiroaki O,https://twitter.com/jimmy_lab/status/745142509471313921,https://www.pinterest.com/pin/468937379932402424/,Hiroaki O,25,21-06-16 06:35
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/7e/06/97/7e0697231811512cb36a3587b9476df5.jpg,"“Didn't have much time for #MakeoverMonday, but I still go it done! https://t.co/8RsjA0jt7s”",Week 25 - Rody Zakovich,https://twitter.com/rodyzakovich/status/745078436633378820,https://www.pinterest.com/pin/468937379932402409/,Rody Zakovich,25,21-06-16 06:32
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/bb/00/30/bb0030299a23b5fd1f7b80952ebefb6e.jpg,“My #MakeoverMonday attempt. Tried to focus on sizing for mobile devices. https://t.co/arepriaODm”,Week 25 - Ray Pimienta,https://twitter.com/raypimienta/status/744973829680865280,https://www.pinterest.com/pin/468937379932395138/,Ray Pimienta,25,20-06-16 20:02
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/f6/ac/17/f6ac178e514e756fc11bd00cb0099634.jpg,"“For #MakeoverMonday, I was feeling love for Kurosawa. Crime in Japan, check! @VizWizBI https://t.co/mPLY0Z0mTA”",Week 25 - Jenny Richards,https://twitter.com/jnnyrchrds/status/744980101289259008,https://www.pinterest.com/pin/468937379932395129/,Jenny Richards,25,20-06-16 20:01
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/a4/6c/f5/a46cf5518442fbf87da803dff21a7f1e.jpg,“I had a little fun with this week's #MakeoverMonday :-) @VizWizBI @acotgreave https://t.co/wMWOXBPsx5”,Week 25 - Michael Mixon,https://twitter.com/mix_pix/status/744952332299833344,https://www.pinterest.com/pin/468937379932393504/,Michael Mixon,25,20-06-16 18:03
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/02/49/5a/02495a0204a6d3cb320c6aaa6e8041a2.jpg,“@VizWizBI My #MakeoverMonday for the week #dataviz #VizItPhilly https://t.co/jp8K8U7ip7”,Week 25 - Jake Riley,https://twitter.com/yake_84/status/744940840364158976,https://www.pinterest.com/pin/468937379932393315/,Jake Riley,25,20-06-16 17:46
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/c3/8a/a5/c38aa5d6a5ca8edd725536f70e22af69.jpg,“#makeovermonday submission for this week! Theft in Japan. https://t.co/SThjqYrhTX via @tableaupublic”,Week 25 - Joseph Poltorak,https://twitter.com/poltorakj/status/744918284852658176,https://www.pinterest.com/pin/468937379932392180/,Joseph Poltorak,25,20-06-16 16:08
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/18/72/6e/18726ea1915416d8a50e1a6fcdff550b.jpg,"“Quick #MakeoverMonday this week - 2012 Thefts in Japan. Stop stealing the bikes, people!”",Week 25 - Katie Paige,https://twitter.com/patiekaige/status/744924268060884993,https://www.pinterest.com/pin/468937379932392174/,Katie Paige,25,20-06-16 16:08
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/60/04/fa/6004fa2035cb4dd63ca7498441f86ca8.jpg,“My first ever #SankeyChart. Great tutorial @ChrisLuv #MakeoverMonday @VizWizBI @acotgreave https://t.co/DyRTNjUbuA”,Week 25 - Sean Miller,https://twitter.com/kcmillersean/status/744921677406961664,https://www.pinterest.com/pin/468937379932392144/,Sean Miller,25,20-06-16 16:06
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/36/97/12/369712c6fd8c01da0f920b2cd7711506.jpg,“@VizWizBI wouldn't have been tweeted I guess as I did it in Dashboard week... here you go though”,Week 2 - Rob Suddaby,https://twitter.com/robsuddaby/status/744913957299826688,https://www.pinterest.com/pin/468937379932391704/,Rob Suddaby,2,20-06-16 15:26
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/58/18/eb/5818ebd906f72c55675c62b482fe10fd.png,,Week 13 - Andy Cotgreave,http://gravyanecdote.com/blog/makeovermonday/makeovermonday-the-sugar-tax/,https://www.pinterest.com/pin/468937379932391232/,Andy Cotgreave,13,20-06-16 14:47
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/3b/7d/86/3b7d8615743ebe682c558f35063467fe.jpg,“Challenging #MakeoverMonday - went a little crazy @VizWizBI @acotgreave @thedataduo https://t.co/tuA1AAEoX1”,Week 22 - Adam Crahen,https://twitter.com/acrahen/status/737416168726761472,https://www.pinterest.com/pin/468937379932391180/,Adam Crahen,22,20-06-16 14:41
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/16/35/fb/1635fb1f4f749e93295d222ea494123f.jpg,"“#MakeoverMonday Not the best use case for the custom coordinates, but I'm glad I tried it! https://t.co/bCqb1MEbcx”",Week 25 - Tom O'Hara,https://twitter.com/taawwmm/status/745031169817796609,https://www.pinterest.com/pin/468937379932402392/,Tom O'Hara,25,21-06-16 06:29
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/03/25/49/032549d55f111b46080da62d0459adec.jpg,“My #MakeoverMonday entry. @VizWizBI @acotgreave Loved every bit of it ! https://t.co/csK8SW7G7c via @tableaupublic”,Week 25 - Sharad Joshi,https://twitter.com/sharjoshu/status/744898686824513536,https://www.pinterest.com/pin/468937379932391137/,Sharad Joshi,25,20-06-16 14:37
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/96/c7/b5/96c7b5cc7c8c46331a51f3360d89939f.jpg,,Week 25 - Andy Kriebel,http://vizwiz.blogspot.co.uk/2016/06/makeover-monday-theft-in-japan.html,https://www.pinterest.com/pin/468937379932390863/,Andy Kriebel,25,20-06-16 14:04
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/6d/34/e9/6d34e99c0ec712a8f1787fc782256bfe.jpg,“Quick #MakeoverMonday : Theft in Japan. https://t.co/5lzUmDur37”,Week 25 - Jeff St. Germaine,https://twitter.com/jeff_stgermaine/status/744873619159932928,https://www.pinterest.com/pin/468937379932390742/,Jeff St. Germaine,25,20-06-16 13:48
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/df/98/e4/df98e49ba3b8a730fb128840fe10e030.png,,Week 25 - Andy Cotgreave,http://gravyanecdote.com/blog/makeovermonday/makeovermonday-am-i-safe-in-japan/,https://www.pinterest.com/pin/468937379932388258/,Andy Cotgreave,25,20-06-16 08:13
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/bb/b8/29/bbb82946f7a59a22eab897109a43de44.jpg,“Here's my #makeovermonday submission for week 25. Easy one this week! https://t.co/e7oxmUyRWI via @tableaupublic”,Week 25 - Sarah Bartlett,https://twitter.com/sarahlovesdata/status/744653108442169345,https://www.pinterest.com/pin/468937379932387822/,Sarah Bartlett,25,20-06-16 06:47
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/d2/24/b3/d224b3948998eec74fa8235a98f51e74.jpg,“This week's Makeover (Crime in Japan) - Thanks guys! #MakeoverMonday @VizWizBI @acotgreave”,Week 25 - Paul Rau,https://twitter.com/paumrau/status/745028336376635392,https://www.pinterest.com/pin/468937379932402386/,Paul Rau,25,21-06-16 06:29
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/a1/46/07/a14607092479e2eedd040fbd709244ed.jpg,“#MakeoverMonday time! A look at theft in Japan. https://t.co/r7oOhxZlyA #Tableau @VizWizBI @acotgreave”,Week 25 - Amanda Patist,https://twitter.com/amanda_patist/status/745003600473133056,https://www.pinterest.com/pin/468937379932402384/,Amanda Patist,25,21-06-16 06:27
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/5f/21/09/5f2109b6aa8190e9f796cc8238ba7a0a.jpg,“@VizWizBI @acotgreave My #MakeOverMonday entry for this week: https://t.co/K28UITzUvu”,Week 25 - Valantis Vasilakis,https://twitter.com/__valantis/status/745009113994768384,https://www.pinterest.com/pin/468937379932402381/,Valantis Vasilakis,25,21-06-16 06:27
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/f4/6d/6e/f46d6e23ba4b88a626cfe9f20395074a.jpg,“A quick 15 minute makeover of my own #makeovermonday - how about diving into some bubbles? https://t.co/zXChR8Gkfr”,Week 22 - Neil Richards,https://twitter.com/theneilrichards/status/737581868938186752,https://www.pinterest.com/pin/468937379932395699/,Neil Richards,22,20-06-16 20:46
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/0b/17/70/0b1770325236be31bf010bc9e178e708.jpg,"Kind of an obvious question for this post. Of course it’s important to have clean data. For me, I’ve been involved in the thankless task of producing clean data for the last twenty year…",Week 22 - Neil Richards,https://questionsindataviz.wordpress.com/2016/05/30/how-important-is-clean-data/,https://www.pinterest.com/pin/468937379932395653/,Neil Richards,22,20-06-16 20:44
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/c9/13/2f/c9132fe756b7df1dbcf44380c9daa680.jpg,“Here my #MakeoverMonday @VizWizBI https://t.co/KGvU1g7FCe”,Week 25 - Simona Loffredo,https://twitter.com/simonaloffredo2/status/744986271131516928,https://www.pinterest.com/pin/468937379932395289/,Simona Loffredo,25,20-06-16 20:15
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/34/2d/c4/342dc49631a7bb3778be6026629d952b.jpg,“Had a go at #MakeoverMonday Week 1. https://t.co/Nw0DJzcYq0”,Week 1 - Charlie H,https://twitter.com/charliehtableau/status/744983501116743680,https://www.pinterest.com/pin/468937379932395171/,Charlie H,1,20-06-16 20:03
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/05/7a/f1/057af1dbb87a124f2dd60e6ad15822a9.jpg,“My 5th #MakeoverMonday looking at thefts in Japan! https://t.co/e0Dtftfg1u”,Week 25 - Lindsey Poulter,https://twitter.com/datavizlinds/status/744718715975929856,https://www.pinterest.com/pin/468937379932387814/,Lindsey Poulter,25,20-06-16 06:46
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/87/21/2b/87212b164c7e94027620d11845c6fe7f.jpg,“Bilingual #MakeoverMonday #Fixed @VizWizBI @acotgreave https://t.co/7SfOmwlye1”,Week 25 - Adam Crahen,https://twitter.com/acrahen/status/744733224455254017,https://www.pinterest.com/pin/468937379932387809/,Adam Crahen,25,20-06-16 06:45
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/fc/6b/4c/fc6b4cf5c49f1174a631f4192cccb1a2.jpg,“Early and very simplistic entry for #MakeoverMonday @acotgreave @VizWizBI https://t.co/T4BgkX2MYx #dataviz #japan”,Week 25 - Nisa Mara,https://twitter.com/nisa_mara/status/744582099911458816,https://www.pinterest.com/pin/468937379932379730/,Nisa Mara,25,19-06-16 17:44
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/8e/bc/ea/8ebceaed2b80aa031b5f7d87d1793332.jpg,“When will we see equal representation for women in the workplace? #makeovermonday #tableau https://t.co/glQsQoiXNX”,Week 24 - Tom O'Hara,https://twitter.com/taawwmm/status/742889512964116480,https://www.pinterest.com/pin/468937379932332126/,Tom O'Hara,24,16-06-16 07:33
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/d8/68/da/d868da0acd333e91adab54e079d98384.jpg,“#MakeoverMonday week 24 - Women in Workplace - Corporate Pipeline”,Week 24 - Paula Jennings,https://twitter.com/pjtrilobyte/status/743203675594588160,https://www.pinterest.com/pin/468937379932332123/,Paula Jennings,24,16-06-16 07:32
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/d6/69/b4/d669b4e5f48843eaf8744f7d0fb1979a.jpg,“#makeovermonday A new chart example”,Week 24 - Paul Rau,https://twitter.com/paumrau/status/743253772277690368,https://www.pinterest.com/pin/468937379932332122/,Paul Rau,24,16-06-16 07:32
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/44/b3/7d/44b37dc1639a8c1733e8b04efbdd30f0.jpg,“@VizWizBI 5/30 #MakeoverMonday featured inventors - all men. Here's the other side of it! https://t.co/aurq0DMfdj”,Week 22 - Jenny Richards,https://twitter.com/jnnyrchrds/status/743317966389841920,https://www.pinterest.com/pin/468937379932331692/,Jenny Richards,22,16-06-16 06:22
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/d3/5e/9b/d35e9b8e0e51f22185894fa796108957.jpg,“Let's draw some custom polygons in @tableaupublic for #MakeoverMonday @VizWizBI @acotgreave https://t.co/5iTTFjEWZL”,Week 24 - Jérémy Coste,https://twitter.com/jeremylytics/status/743077753126301696,https://www.pinterest.com/pin/468937379932320675/,Jérémy Coste,24,15-06-16 14:28
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/82/05/c8/8205c8e13df6c5c53be1233e02bfdecf.jpg,“@VizWizBI @acotgreave My viz for the #MakeOverMonday challenge of this week: https://t.co/I1c0h0ORHE”,Week 24 - Valantis Vasilakis,https://twitter.com/__valantis/status/742995560362311680,https://www.pinterest.com/pin/468937379932318194/,Valantis Vasilakis,24,15-06-16 08:46
