Date,Clinton,Trump,Other,Undecided,State
13-06-16,0.3654,0.4315,0.0537,0.1495,Kansas
14-06-16,0.365,0.4318,0.0546,0.1486,Kansas
15-06-16,0.3656,0.4309,0.0557,0.1479,Kansas
16-06-16,0.3653,0.4306,0.0568,0.1472,Kansas
17-06-16,0.3632,0.4323,0.0579,0.1465,Kansas
18-06-16,0.363,0.4318,0.0592,0.1459,Kansas
19-06-16,0.3638,0.432,0.0596,0.1446,Kansas
20-06-16,0.3638,0.4328,0.0598,0.1437,Kansas
21-06-16,0.3644,0.4329,0.06,0.1428,Kansas
22-06-16,0.3627,0.4364,0.0593,0.1416,Kansas
23-06-16,0.3622,0.4378,0.0593,0.1407,Kansas
24-06-16,0.3611,0.4395,0.0595,0.1399,Kansas
25-06-16,0.3613,0.4398,0.0597,0.1391,Kansas
26-06-16,0.3615,0.4405,0.0598,0.1382,Kansas
27-06-16,0.3618,0.4409,0.06,0.1373,Kansas
28-06-16,0.3603,0.4408,0.0614,0.1374,Kansas
29-06-16,0.3595,0.4403,0.0629,0.1373,Kansas
30-06-16,0.3588,0.4394,0.0644,0.1373,Kansas
01-07-16,0.3567,0.4403,0.066,0.1371,Kansas
02-07-16,0.3555,0.4405,0.0672,0.1368,Kansas
03-07-16,0.3546,0.4403,0.0686,0.1365,Kansas
04-07-16,0.3534,0.4406,0.0699,0.1362,Kansas
05-07-16,0.3522,0.4407,0.0713,0.1359,Kansas
06-07-16,0.3514,0.4403,0.0727,0.1356,Kansas
07-07-16,0.3505,0.4402,0.0741,0.1352,Kansas
08-07-16,0.3481,0.4417,0.0756,0.1346,Kansas
09-07-16,0.3464,0.4422,0.0774,0.1341,Kansas
10-07-16,0.3445,0.443,0.0791,0.1334,Kansas
11-07-16,0.3442,0.444,0.0797,0.1322,Kansas
12-07-16,0.3439,0.4455,0.0799,0.1307,Kansas
13-07-16,0.3441,0.4464,0.0801,0.1293,Kansas
14-07-16,0.3442,0.4473,0.0804,0.1281,Kansas
15-07-16,0.3429,0.4491,0.0811,0.1269,Kansas
16-07-16,0.3419,0.4507,0.0817,0.1257,Kansas
17-07-16,0.3414,0.4518,0.0824,0.1245,Kansas
18-07-16,0.3408,0.453,0.0829,0.1233,Kansas
19-07-16,0.3407,0.4542,0.0832,0.1219,Kansas
20-07-16,0.34,0.4555,0.0838,0.1206,Kansas
21-07-16,0.3411,0.4547,0.0848,0.1194,Kansas
22-07-16,0.3422,0.4542,0.0858,0.1179,Kansas
23-07-16,0.3432,0.454,0.0863,0.1165,Kansas
24-07-16,0.3452,0.4529,0.0866,0.1152,Kansas
25-07-16,0.3471,0.4523,0.0869,0.1138,Kansas
26-07-16,0.3489,0.4515,0.0872,0.1124,Kansas
27-07-16,0.3513,0.4499,0.0877,0.1112,Kansas
28-07-16,0.3535,0.4484,0.0882,0.1099,Kansas
29-07-16,0.3564,0.4461,0.089,0.1085,Kansas
30-07-16,0.3586,0.4443,0.0897,0.1074,Kansas
31-07-16,0.3623,0.4408,0.0905,0.1064,Kansas
01-08-16,0.3629,0.4399,0.0916,0.1056,Kansas
02-08-16,0.3642,0.4379,0.0929,0.105,Kansas
03-08-16,0.3647,0.4367,0.0942,0.1043,Kansas
04-08-16,0.3651,0.436,0.0956,0.1033,Kansas
05-08-16,0.3653,0.4348,0.0974,0.1024,Kansas
06-08-16,0.3649,0.4341,0.0993,0.1017,Kansas
07-08-16,0.3643,0.4338,0.1009,0.101,Kansas
08-08-16,0.3642,0.4337,0.1019,0.1002,Kansas
09-08-16,0.3647,0.4323,0.1035,0.0995,Kansas
10-08-16,0.3643,0.4337,0.1036,0.0984,Kansas
11-08-16,0.3645,0.4347,0.1035,0.0973,Kansas
12-08-16,0.3643,0.4357,0.1038,0.0962,Kansas
13-08-16,0.365,0.436,0.1039,0.095,Kansas
14-08-16,0.3658,0.4356,0.1044,0.0941,Kansas
15-08-16,0.3665,0.4355,0.1048,0.0932,Kansas
16-08-16,0.3676,0.4357,0.1045,0.0922,Kansas
17-08-16,0.3682,0.4367,0.1039,0.0913,Kansas
18-08-16,0.3664,0.4397,0.1036,0.0903,Kansas
19-08-16,0.3644,0.4426,0.1037,0.0893,Kansas
20-08-16,0.3622,0.4456,0.1038,0.0884,Kansas
21-08-16,0.3607,0.4478,0.104,0.0874,Kansas
22-08-16,0.3602,0.4494,0.1038,0.0866,Kansas
23-08-16,0.3596,0.4509,0.1036,0.0858,Kansas
24-08-16,0.3588,0.4528,0.1033,0.0851,Kansas
25-08-16,0.3578,0.4546,0.1034,0.0843,Kansas
26-08-16,0.3545,0.4584,0.1038,0.0833,Kansas
27-08-16,0.3528,0.4582,0.1063,0.0827,Kansas
28-08-16,0.3511,0.4561,0.1103,0.0825,Kansas
29-08-16,0.3489,0.4543,0.1145,0.0823,Kansas
30-08-16,0.3473,0.4518,0.1189,0.082,Kansas
31-08-16,0.3447,0.4486,0.125,0.0817,Kansas
01-09-16,0.3463,0.4492,0.1234,0.0811,Kansas
02-09-16,0.3458,0.4526,0.1212,0.0804,Kansas
03-09-16,0.3457,0.4547,0.1198,0.0799,Kansas
04-09-16,0.3458,0.4563,0.1184,0.0794,Kansas
05-09-16,0.3464,0.4569,0.1176,0.0791,Kansas
06-09-16,0.3475,0.4571,0.1167,0.0787,Kansas
07-09-16,0.3481,0.458,0.1156,0.0782,Kansas
08-09-16,0.3492,0.4598,0.1134,0.0776,Kansas
09-09-16,0.3487,0.4636,0.1109,0.0769,Kansas
10-09-16,0.3482,0.4666,0.1089,0.0764,Kansas
11-09-16,0.3471,0.4692,0.1079,0.0758,Kansas
12-09-16,0.3463,0.4707,0.1074,0.0755,Kansas
13-09-16,0.3478,0.47,0.1069,0.0753,Kansas
14-09-16,0.3498,0.4698,0.1057,0.0747,Kansas
15-09-16,0.3503,0.4711,0.1045,0.0741,Kansas
16-09-16,0.3496,0.4756,0.102,0.0729,Kansas
17-09-16,0.3506,0.4775,0.1001,0.0718,Kansas
18-09-16,0.3524,0.4794,0.0976,0.0705,Kansas
19-09-16,0.3535,0.4831,0.0943,0.0691,Kansas
20-09-16,0.3562,0.4854,0.0908,0.0676,Kansas
21-09-16,0.3597,0.487,0.0873,0.066,Kansas
22-09-16,0.3611,0.4912,0.0835,0.0641,Kansas
23-09-16,0.3612,0.4984,0.0786,0.0618,Kansas
24-09-16,0.3619,0.5044,0.0742,0.0595,Kansas
25-09-16,0.3645,0.4996,0.0759,0.06,Kansas
26-09-16,0.3663,0.4959,0.0774,0.0604,Kansas
27-09-16,0.3694,0.491,0.0788,0.0608,Kansas
28-09-16,0.3721,0.4866,0.0802,0.0611,Kansas
29-09-16,0.375,0.4828,0.0809,0.0613,Kansas
30-09-16,0.3768,0.4808,0.0811,0.0613,Kansas
01-10-16,0.3785,0.4792,0.0812,0.0612,Kansas
02-10-16,0.3792,0.4794,0.0806,0.0607,Kansas
03-10-16,0.3793,0.4806,0.0799,0.0603,Kansas
04-10-16,0.3797,0.4818,0.0788,0.0596,Kansas
05-10-16,0.3804,0.4835,0.0773,0.0589,Kansas
06-10-16,0.3803,0.4864,0.0754,0.0579,Kansas
07-10-16,0.3801,0.4896,0.0735,0.0568,Kansas
08-10-16,0.38,0.4926,0.0716,0.0558,Kansas
09-10-16,0.3816,0.4896,0.0726,0.0562,Kansas
10-10-16,0.384,0.486,0.0736,0.0565,Kansas
11-10-16,0.3843,0.4857,0.0736,0.0565,Kansas
12-10-16,0.3844,0.4855,0.0736,0.0565,Kansas
01-04-16,0.3086,0.4248,0.0101,0.2565,Kentucky
02-04-16,0.3087,0.4245,0.0101,0.2567,Kentucky
03-04-16,0.3079,0.4256,0.0101,0.2564,Kentucky
04-04-16,0.307,0.4265,0.0101,0.2563,Kentucky
05-04-16,0.3062,0.4273,0.0102,0.2563,Kentucky
06-04-16,0.3052,0.4282,0.0102,0.2564,Kentucky
07-04-16,0.3056,0.4276,0.0103,0.2565,Kentucky
08-04-16,0.306,0.4268,0.0104,0.2569,Kentucky
09-04-16,0.3061,0.426,0.0104,0.2574,Kentucky
10-04-16,0.3056,0.4259,0.0105,0.258,Kentucky
11-04-16,0.3054,0.4255,0.0107,0.2584,Kentucky
12-04-16,0.3052,0.4252,0.0108,0.2588,Kentucky
13-04-16,0.3049,0.4249,0.0109,0.2593,Kentucky
14-04-16,0.3048,0.4244,0.011,0.2597,Kentucky
15-04-16,0.3051,0.4241,0.0112,0.2597,Kentucky
16-04-16,0.3054,0.4237,0.0113,0.2596,Kentucky
17-04-16,0.3054,0.4237,0.0114,0.2596,Kentucky
18-04-16,0.3052,0.4234,0.0115,0.2598,Kentucky
19-04-16,0.3051,0.4232,0.0117,0.26,Kentucky
20-04-16,0.3037,0.4242,0.0118,0.2603,Kentucky
21-04-16,0.3028,0.4248,0.012,0.2604,Kentucky
22-04-16,0.3012,0.4254,0.0122,0.2612,Kentucky
23-04-16,0.3,0.4263,0.0124,0.2613,Kentucky
24-04-16,0.2993,0.4261,0.0126,0.262,Kentucky
25-04-16,0.2982,0.4264,0.0128,0.2626,Kentucky
26-04-16,0.2973,0.4266,0.013,0.2632,Kentucky
27-04-16,0.2953,0.4282,0.0132,0.2634,Kentucky
28-04-16,0.2935,0.4291,0.0134,0.264,Kentucky
29-04-16,0.2918,0.43,0.0136,0.2645,Kentucky
30-04-16,0.2898,0.4309,0.0139,0.2654,Kentucky
01-05-16,0.2882,0.4312,0.0142,0.2663,Kentucky
02-05-16,0.2866,0.4317,0.0145,0.2672,Kentucky
03-05-16,0.2853,0.4319,0.0148,0.268,Kentucky
04-05-16,0.2836,0.4327,0.0151,0.2687,Kentucky
05-05-16,0.2818,0.4337,0.0154,0.2691,Kentucky
06-05-16,0.2801,0.4343,0.0157,0.2699,Kentucky
07-05-16,0.2786,0.4347,0.016,0.2707,Kentucky
08-05-16,0.278,0.4345,0.0164,0.2711,Kentucky
09-05-16,0.2773,0.4345,0.0167,0.2714,Kentucky
10-05-16,0.2767,0.4342,0.0172,0.2719,Kentucky
11-05-16,0.2761,0.434,0.0176,0.2724,Kentucky
12-05-16,0.2747,0.4348,0.018,0.2724,Kentucky
13-05-16,0.2737,0.4347,0.0185,0.273,Kentucky
14-05-16,0.273,0.4345,0.019,0.2735,Kentucky
15-05-16,0.2725,0.4346,0.0194,0.2734,Kentucky
16-05-16,0.2729,0.4342,0.0199,0.2731,Kentucky
17-05-16,0.2737,0.4332,0.0203,0.2728,Kentucky
18-05-16,0.2742,0.4325,0.0208,0.2725,Kentucky
19-05-16,0.2744,0.4322,0.0213,0.272,Kentucky
20-05-16,0.2748,0.4317,0.0219,0.2717,Kentucky
21-05-16,0.2746,0.4319,0.0225,0.2711,Kentucky
22-05-16,0.2752,0.4303,0.0232,0.2713,Kentucky
23-05-16,0.276,0.429,0.0239,0.2712,Kentucky
24-05-16,0.2761,0.428,0.0245,0.2713,Kentucky
25-05-16,0.2761,0.4272,0.0252,0.2715,Kentucky
26-05-16,0.2761,0.4269,0.0258,0.2713,Kentucky
27-05-16,0.2764,0.4264,0.0264,0.2708,Kentucky
28-05-16,0.2773,0.4251,0.027,0.2705,Kentucky
29-05-16,0.2778,0.4244,0.0276,0.2702,Kentucky
30-05-16,0.2789,0.4231,0.0282,0.2698,Kentucky
31-05-16,0.2792,0.4219,0.029,0.2699,Kentucky
01-06-16,0.2788,0.4225,0.0297,0.269,Kentucky
02-06-16,0.2784,0.423,0.0303,0.2683,Kentucky
03-06-16,0.2781,0.4233,0.0311,0.2675,Kentucky
04-06-16,0.2777,0.4235,0.0318,0.2669,Kentucky
05-06-16,0.2794,0.4223,0.0325,0.2659,Kentucky
06-06-16,0.2803,0.4216,0.0332,0.2649,Kentucky
07-06-16,0.2812,0.4212,0.0338,0.2638,Kentucky
08-06-16,0.2815,0.4213,0.0344,0.2629,Kentucky
09-06-16,0.2817,0.4212,0.0351,0.262,Kentucky
10-06-16,0.282,0.4213,0.0357,0.261,Kentucky
11-06-16,0.2824,0.4213,0.0363,0.26,Kentucky
12-06-16,0.2824,0.4215,0.037,0.2592,Kentucky
13-06-16,0.2824,0.4218,0.0377,0.2581,Kentucky
14-06-16,0.2823,0.4225,0.0383,0.2568,Kentucky
15-06-16,0.283,0.422,0.0391,0.2559,Kentucky
16-06-16,0.283,0.4221,0.04,0.255,Kentucky
17-06-16,0.2828,0.4225,0.0408,0.2539,Kentucky
18-06-16,0.2829,0.4223,0.0417,0.2531,Kentucky
19-06-16,0.2839,0.423,0.042,0.2511,Kentucky
20-06-16,0.2841,0.424,0.0422,0.2497,Kentucky
21-06-16,0.2848,0.4245,0.0424,0.2483,Kentucky
22-06-16,0.2836,0.4282,0.0419,0.2463,Kentucky
23-06-16,0.2833,0.4298,0.0419,0.245,Kentucky
24-06-16,0.2838,0.43,0.0421,0.2441,Kentucky
25-06-16,0.2842,0.4306,0.0423,0.2429,Kentucky
26-06-16,0.2846,0.4315,0.0424,0.2415,Kentucky
27-06-16,0.2851,0.4322,0.0425,0.2401,Kentucky
28-06-16,0.2839,0.4322,0.0436,0.2402,Kentucky
29-06-16,0.2834,0.4318,0.0446,0.2402,Kentucky
30-06-16,0.2829,0.4311,0.0457,0.2403,Kentucky
01-07-16,0.2829,0.4302,0.0468,0.2402,Kentucky
02-07-16,0.282,0.4306,0.0477,0.2398,Kentucky
03-07-16,0.2814,0.4306,0.0487,0.2394,Kentucky
04-07-16,0.2805,0.431,0.0496,0.2389,Kentucky
05-07-16,0.2797,0.4312,0.0506,0.2385,Kentucky
06-07-16,0.2792,0.431,0.0517,0.2381,Kentucky
07-07-16,0.2787,0.4312,0.0527,0.2375,Kentucky
08-07-16,0.2779,0.4316,0.0537,0.2368,Kentucky
09-07-16,0.2767,0.4323,0.0549,0.2361,Kentucky
10-07-16,0.2754,0.4334,0.0562,0.235,Kentucky
11-07-16,0.2754,0.4348,0.0567,0.2331,Kentucky
12-07-16,0.2755,0.4368,0.0569,0.2308,Kentucky
13-07-16,0.2761,0.4382,0.0571,0.2286,Kentucky
14-07-16,0.2764,0.4396,0.0574,0.2266,Kentucky
15-07-16,0.2766,0.4405,0.058,0.2249,Kentucky
16-07-16,0.2761,0.4424,0.0585,0.2229,Kentucky
17-07-16,0.276,0.4439,0.059,0.221,Kentucky
18-07-16,0.2758,0.4456,0.0594,0.2191,Kentucky
19-07-16,0.276,0.4473,0.0597,0.2169,Kentucky
20-07-16,0.2758,0.449,0.0603,0.2149,Kentucky
21-07-16,0.277,0.4489,0.061,0.213,Kentucky
22-07-16,0.2785,0.4486,0.0619,0.211,Kentucky
23-07-16,0.2797,0.4491,0.0623,0.2089,Kentucky
24-07-16,0.2818,0.4487,0.0627,0.2068,Kentucky
25-07-16,0.2837,0.4488,0.063,0.2046,Kentucky
